סמל_ישוב‭,‬שם_ישוב‭,‬שם_רחוב
48‭,‬מנחמיה‭ ,‬הרקפת
48‭,‬מנחמיה‭ ,‬התאנה
48‭,‬מנחמיה‭ ,‬מנחמיה
48‭,‬מנחמיה‭ ,‬משעול‭ ‬הדרור
48‭,‬מנחמיה‭ ,‬משעול‭ ‬הזמיר
48‭,‬מנחמיה‭ ,‬משעול‭ ‬הסנונית
48‭,‬מנחמיה‭ ,‬משעול‭ ‬העפרוני
48‭,‬מנחמיה‭ ,‬משעול‭ ‬כנרית
48‭,‬מנחמיה‭ ,‬משעול‭ ‬שלדג
48‭,‬מנחמיה‭ ,‬עמק‭ ‬הירדן
48‭,‬מנחמיה‭ ,‬קרן‭ ‬היסוד
48‭,‬מנחמיה‭ ,‬ש‭ ‬וילות
48‭,‬מנחמיה‭ ,‬שבעת‭ ‬הבתים
48‭,‬מנחמיה‭ ,‬שכ‭ ‬עופר
347‭,‬מנרה‭ ,‬בית‭ ‬ראשון‭ ‬במולדת
347‭,‬מנרה‭ ,‬מנרה
994‭,‬מנשית‭ ‬זבדה‭ ,‬האלון
994‭,‬מנשית‭ ‬זבדה‭ ,‬הורדים
994‭,‬מנשית‭ ‬זבדה‭ ,‬הזית
994‭,‬מנשית‭ ‬זבדה‭ ,‬הטווס
994‭,‬מנשית‭ ‬זבדה‭ ,‬היונה
994‭,‬מנשית‭ ‬זבדה‭ ,‬המלאכה
994‭,‬מנשית‭ ‬זבדה‭ ,‬העם
994‭,‬מנשית‭ ‬זבדה‭ ,‬השלום
994‭,‬מנשית‭ ‬זבדה‭ ,‬התקווה
994‭,‬מנשית‭ ‬זבדה‭ ,‬מנשית‭ ‬זבדה
1258‭,‬מסד‭ ,‬מסד
263‭,‬מסדה‭ ,‬בית‭ ‬ראשון‭ ‬במולדת
263‭,‬מסדה‭ ,‬מסדה
298‭,‬מסילות‭ ,‬מסילות
742‭,‬מסילת‭ ‬ציון‭ ,‬הר‭ ‬יעלה
742‭,‬מסילת‭ ‬ציון‭ ,‬הר‭ ‬סנסן
742‭,‬מסילת‭ ‬ציון‭ ,‬הר‭ ‬עוזרר
742‭,‬מסילת‭ ‬ציון‭ ,‬מלבר
742‭,‬מסילת‭ ‬ציון‭ ,‬מסילת‭ ‬ציון
742‭,‬מסילת‭ ‬ציון‭ ,‬סמ‭ ‬מאלה
742‭,‬מסילת‭ ‬ציון‭ ,‬קוצ‭'‬ין
742‭,‬מסילת‭ ‬ציון‭ ,‬קרלה
748‭,‬מסלול‭ ,‬מסלול
4203‭,‬מסעדה‭ ,‬מסעדה
939‭,‬מסעודין‭ ‬אל‭-‬עזאזמה‭ ,‬מסעודין‭ ‬אל‭-‬עזאזמה
197‭,‬מעברות‭ ,‬מעברות
1082‭,‬מעגלים‭ ,‬אלון
1082‭,‬מעגלים‭ ,‬אשל
1082‭,‬מעגלים‭ ,‬גפן
1082‭,‬מעגלים‭ ,‬דוכיפת
1082‭,‬מעגלים‭ ,‬דרור
1082‭,‬מעגלים‭ ,‬האירוס
1082‭,‬מעגלים‭ ,‬החבצלת
1082‭,‬מעגלים‭ ,‬הלילך
1082‭,‬מעגלים‭ ,‬הנרקיס
1082‭,‬מעגלים‭ ,‬הערבה
1082‭,‬מעגלים‭ ,‬השיטה
1082‭,‬מעגלים‭ ,‬יקינטון
1082‭,‬מעגלים‭ ,‬מעגלים
1082‭,‬מעגלים‭ ,‬משעול‭ ‬חצב
1082‭,‬מעגלים‭ ,‬משעול‭ ‬חרצית
1082‭,‬מעגלים‭ ,‬משעול‭ ‬כלנית
1082‭,‬מעגלים‭ ,‬משעול‭ ‬נורית
1082‭,‬מעגלים‭ ,‬משעול‭ ‬צאלון
1082‭,‬מעגלים‭ ,‬נחל‭ ‬בוקק
1082‭,‬מעגלים‭ ,‬נחל‭ ‬בקע
1082‭,‬מעגלים‭ ,‬נחל‭ ‬גרר
1082‭,‬מעגלים‭ ,‬נחל‭ ‬הבשור
1082‭,‬מעגלים‭ ,‬נחל‭ ‬עובדת
1082‭,‬מעגלים‭ ,‬נחל‭ ‬ערוגות
1082‭,‬מעגלים‭ ,‬נחל‭ ‬פארן
1082‭,‬מעגלים‭ ,‬נחל‭ ‬פרסה
1082‭,‬מעגלים‭ ,‬נחל‭ ‬צאלים
1082‭,‬מעגלים‭ ,‬נחל‭ ‬צין
1082‭,‬מעגלים‭ ,‬נחל‭ ‬שקמה
1082‭,‬מעגלים‭ ,‬סביון
1082‭,‬מעגלים‭ ,‬סיגלית
1082‭,‬מעגלים‭ ,‬צבעוני
1082‭,‬מעגלים‭ ,‬רימון
1082‭,‬מעגלים‭ ,‬רקפת
1082‭,‬מעגלים‭ ,‬שחף
1082‭,‬מעגלים‭ ,‬שלדג
678‭,‬מעגן‭ ,‬בית‭ ‬ראשון‭ ‬במולדת
678‭,‬מעגן‭ ,‬מעגן
694‭,‬מעגן‭ ‬מיכאל‭ ,‬אולפן‭ ‬קיבוץ
694‭,‬מעגן‭ ‬מיכאל‭ ,‬ביס‭ ‬שדה
694‭,‬מעגן‭ ‬מיכאל‭ ,‬מעגן‭ ‬מיכאל
272‭,‬מעוז‭ ‬חיים‭ ,‬בית‭ ‬ראשון‭ ‬במולדת
272‭,‬מעוז‭ ‬חיים‭ ,‬מעוז‭ ‬חיים
3657‭,‬מעון‭ ,‬מעון
570‭,‬מעונה‭ ,‬אלון
570‭,‬מעונה‭ ,‬הברוש
570‭,‬מעונה‭ ,‬הגפן
570‭,‬מעונה‭ ,‬הדולב
570‭,‬מעונה‭ ,‬הזית
570‭,‬מעונה‭ ,‬הכרמל
570‭,‬מעונה‭ ,‬כליל‭ ‬החורש
570‭,‬מעונה‭ ,‬מעונה
570‭,‬מעונה‭ ,‬תמר
518‭,‬מעיליא‭ ,‬מעיליא
416‭,‬מעין‭ ‬ברוך‭ ,‬מעין‭ ‬ברוך
290‭,‬מעין‭ ‬צבי‭ ,‬מעין‭ ‬צבי
3616‭,‬מעלה‭ ‬אדומים‭ ,‬אבני‭ ‬החושן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬אגן‭ ‬הסהר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬אוגדה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬אופירה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬איבי‭ ‬הנחל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬בית‭ ‬בלתין
3616‭,‬מעלה‭ ‬אדומים‭ ,‬בת‭ ‬נדיב
3616‭,‬מעלה‭ ‬אדומים‭ ,‬גבעת‭ ‬המיסדים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דקלה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬הגיא
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬הר‭ ‬הבית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬הר‭ ‬הצופים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬ימית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬מדבר‭ ‬יהודה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬מצפה‭ ‬נבו
3616‭,‬מעלה‭ ‬אדומים‭ ,‬דרך‭ ‬קדם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האבן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האורן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האזוב
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האלה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האלמוג
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הארד
3616‭,‬מעלה‭ ‬אדומים‭ ,‬האשל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הבדולח
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הבזלת
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגביש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגומא
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגזית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגילגל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגיר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגעש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגרניט
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הגתית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הדקל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הזוגן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הזיתים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החומה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החורן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החליל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החלמונית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החלמיש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החצוצרה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬החרסית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הכורכר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הכינור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הכרכום
3616‭,‬מעלה‭ ‬אדומים‭ ,‬המצדים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬המצוק
3616‭,‬מעלה‭ ‬אדומים‭ ,‬המצילתים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬המרווה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הנבל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הנחושת
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הנחלים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הנטיף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הניקרה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬העוגב
3616‭,‬מעלה‭ ‬אדומים‭ ,‬העירית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הענבל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הענבר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הערבה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬העשור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הפסנתר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הפעמון
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הפרג
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצוק
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצורן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הציפחה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצלף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצלצל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הצפצפה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הקירטון
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הקנה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הקרן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הקתרוס
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הר‭ ‬גדור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הר‭ ‬הלבונה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הר‭ ‬מיכוור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הר‭ ‬סרטבה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הרותם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬הרכס
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השונית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השופר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השחם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השיזף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השיטה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השיש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השמינית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השקמה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השרון
3616‭,‬מעלה‭ ‬אדומים‭ ,‬השרך
3616‭,‬מעלה‭ ‬אדומים‭ ,‬התוף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬התלתן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬חגוי‭ ‬הסלע
3616‭,‬מעלה‭ ‬אדומים‭ ,‬חוט‭ ‬השני
3616‭,‬מעלה‭ ‬אדומים‭ ,‬חולית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬חלוקי‭ ‬הנחל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬חרובית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬יהלום
3616‭,‬מעלה‭ ‬אדומים‭ ,‬כוכב‭ ‬הירדן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬ככר‭ ‬יהלום
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬בורות‭ ‬המים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬האורים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬האלון
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬האשלג
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬הגבים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬הורקניה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬המיתנן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬המלוח
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬המשרוקית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬הסוף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬הר‭ ‬הזיתים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬הרודיון
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬השליש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬יפה‭ ‬נוף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מבוא‭ ‬נחל‭ ‬ערוגות
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מדליקי‭ ‬המשואות
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מישור‭ ‬אדמים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬מעלה‭ ‬אדומים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נאות‭ ‬סיני
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נביעות
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נופי‭ ‬הסלע
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נתיב‭ ‬אפיקים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נתיב‭ ‬האפוד
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נתיב‭ ‬העשרה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נתיב‭ ‬הקרונית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬נתיב‭ ‬משואה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סופה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬אודם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬ברקת
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬לשם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נופך
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬אוג
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬בוקק
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬גורפן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬דרגות
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬הרדוף
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬ורדית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬זוהר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬חבר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬טור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬נחל‭ ‬יעלים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬ספיר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬פטדה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬שוהם
3616‭,‬מעלה‭ ‬אדומים‭ ,‬סמ‭ ‬תרשיש
3616‭,‬מעלה‭ ‬אדומים‭ ,‬עצמונה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬עת‭ ‬הזמיר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬פרי‭ ‬גן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬פרי‭ ‬מגדים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬פריאל
3616‭,‬מעלה‭ ‬אדומים‭ ,‬צמח‭ ‬השדה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬קדש‭ ‬ברנע
3616‭,‬מעלה‭ ‬אדומים‭ ,‬קול‭ ‬התור
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שד‭ ‬החברה‭ ‬הכלכלית
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שדות
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬אבני‭ ‬החושן
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬המצדים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬הנחלים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬כלי‭ ‬שיר
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬מגדים
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬מצפה‭ ‬נבו
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬משואה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬נופי‭ ‬הסלע
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שכ‭ ‬צמח‭ ‬השדה
3616‭,‬מעלה‭ ‬אדומים‭ ,‬שלהבת
3616‭,‬מעלה‭ ‬אדומים‭ ,‬תלמי‭ ‬יוסף
3608‭,‬מעלה‭ ‬אפרים‭ ,‬אזור‭ ‬התעשיה
3608‭,‬מעלה‭ ‬אפרים‭ ,"‬בי‭""‬ס‭ ‬שדה"
3608‭,‬מעלה‭ ‬אפרים‭ ,‬גאון‭ ‬הירדן
3608‭,‬מעלה‭ ‬אפרים‭ ,‬דרך‭ ‬בני‭ ‬אפרים
3608‭,‬מעלה‭ ‬אפרים‭ ,‬דרך‭ ‬הגלעד
3608‭,‬מעלה‭ ‬אפרים‭ ,‬דרך‭ ‬מנשה
3608‭,‬מעלה‭ ‬אפרים‭ ,‬דרך‭ ‬משואה
3608‭,‬מעלה‭ ‬אפרים‭ ,‬מבוא‭ ‬הבושם
3608‭,‬מעלה‭ ‬אפרים‭ ,‬מגורונים
3608‭,‬מעלה‭ ‬אפרים‭ ,‬מעלה‭ ‬אפרים
1127‭,‬מעלה‭ ‬גלבוע‭ ,‬מעלה‭ ‬גלבוע
4008‭,‬מעלה‭ ‬גמלא‭ ,‬האלון
4008‭,‬מעלה‭ ‬גמלא‭ ,‬הגפן
4008‭,‬מעלה‭ ‬גמלא‭ ,‬הזית
4008‭,‬מעלה‭ ‬גמלא‭ ,‬המנגו
4008‭,‬מעלה‭ ‬גמלא‭ ,‬הרימון
4008‭,‬מעלה‭ ‬גמלא‭ ,‬השיזף
4008‭,‬מעלה‭ ‬גמלא‭ ,‬התאנה
4008‭,‬מעלה‭ ‬גמלא‭ ,‬התמר
4008‭,‬מעלה‭ ‬גמלא‭ ,‬מעלה‭ ‬גמלא
4008‭,‬מעלה‭ ‬גמלא‭ ,‬שמריהו‭ ‬גוטמן
286‭,‬מעלה‭ ‬החמישה‭ ,‬מעלה‭ ‬החמישה
3752‭,‬מעלה‭ ‬לבונה‭ ,‬הכרכום
3752‭,‬מעלה‭ ‬לבונה‭ ,‬המור
3752‭,‬מעלה‭ ‬לבונה‭ ,‬הצורי
3752‭,‬מעלה‭ ‬לבונה‭ ,‬הקטורת
3752‭,‬מעלה‭ ‬לבונה‭ ,‬הקינמון
3752‭,‬מעלה‭ ‬לבונה‭ ,‬מעלה‭ ‬לבונה
3651‭,‬מעלה‭ ‬מכמש‭ ,‬אריאל
3651‭,‬מעלה‭ ‬מכמש‭ ,‬דרך‭ ‬השלום
3651‭,‬מעלה‭ ‬מכמש‭ ,‬האורן
3651‭,‬מעלה‭ ‬מכמש‭ ,‬האחווה
3651‭,‬מעלה‭ ‬מכמש‭ ,‬הגפן
3651‭,‬מעלה‭ ‬מכמש‭ ,‬הדביר
3651‭,‬מעלה‭ ‬מכמש‭ ,‬הראל
3651‭,‬מעלה‭ ‬מכמש‭ ,‬ידידיה
3651‭,‬מעלה‭ ‬מכמש‭ ,‬יפה‭ ‬נוף
3651‭,‬מעלה‭ ‬מכמש‭ ,‬כליל‭ ‬החורש
3651‭,‬מעלה‭ ‬מכמש‭ ,‬כלילת‭ ‬יופי
3651‭,‬מעלה‭ ‬מכמש‭ ,‬מוריה
3651‭,‬מעלה‭ ‬מכמש‭ ,‬מעלה‭ ‬מכמש
3651‭,‬מעלה‭ ‬מכמש‭ ,‬סלעית
3651‭,‬מעלה‭ ‬מכמש‭ ,‬שדרות‭ ‬ירושלים
3651‭,‬מעלה‭ ‬מכמש‭ ,‬שדרות‭ ‬ציון
3651‭,‬מעלה‭ ‬מכמש‭ ,‬שלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬אבו‭ ‬בכר‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬אבו‭ ‬שהאב‭-‬מוסמוס
1327‭,‬מעלה‭ ‬עירון‭ ,‬אגבריה‭-‬מוסמוס
1327‭,‬מעלה‭ ‬עירון‭ ,‬אגבריה‭-‬מושירפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬אזור‭ ‬התעשייה‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬אלמורתפעה‭-‬זלפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬אלמנשיה‭-‬מושירפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬ביאדה
1327‭,‬מעלה‭ ‬עירון‭ ,‬ג‭'‬בארין‭-‬מושירפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬דרויש‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬הורדים‭-‬מוסמוס
1327‭,‬מעלה‭ ‬עירון‭ ,‬הכפר‭ ‬הישן‭-‬מושירפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬זלפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬מוסמוס‭-‬דרום‭ ‬מזרח
1327‭,‬מעלה‭ ‬עירון‭ ,‬מוצמוץ
1327‭,‬מעלה‭ ‬עירון‭ ,‬מושיירפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬מחאג‭'‬נה‭-‬מוסמוס
1327‭,‬מעלה‭ ‬עירון‭ ,‬מעלה‭ ‬עירון
1327‭,‬מעלה‭ ‬עירון‭ ,‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬סביחאת‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬עיאש‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬רפאעי‭-‬סאלם
1327‭,‬מעלה‭ ‬עירון‭ ,‬שכ‭ ‬ביאדה
1327‭,‬מעלה‭ ‬עירון‭ ,‬שכונה‭ ‬מזרחית‭-‬זלפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬שכונה‭ ‬מערבית‭-‬זלפה
1327‭,‬מעלה‭ ‬עירון‭ ,‬שרקאווי‭-‬מוסמוס
3653‭,‬מעלה‭ ‬עמוס‭ ,‬אבן‭ ‬עזרא
3653‭,‬מעלה‭ ‬עמוס‭ ,‬יונתן‭ ‬בן‭ ‬עוזיאל
3653‭,‬מעלה‭ ‬עמוס‭ ,‬מעלה‭ ‬עמוס
3653‭,‬מעלה‭ ‬עמוס‭ ,‬סמטת‭ ‬אונקלוס
3653‭,‬מעלה‭ ‬עמוס‭ ,‬רבנו‭ ‬בחיי
3653‭,‬מעלה‭ ‬עמוס‭ ,"‬רמב‭""‬ן"
3653‭,‬מעלה‭ ‬עמוס‭ ,"‬רש‭""‬י"
3653‭,‬מעלה‭ ‬עמוס‭ ,"‬רשב‭""‬ם"
3653‭,‬מעלה‭ ‬עמוס‭ ,‬שכ‭ ‬איבי‭ ‬הנחל
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אבו‭ ‬אלעלא‭ ‬אלמערי
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אבן‭ ‬סינא
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אודם
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אזור‭ ‬התעשייה
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אחוות‭ ‬עמים
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אחמד‭ ‬שאוקי
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אל‭-‬זיתון
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אלון
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אליא‭ ‬אבו‭ ‬מאדי
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אלמוג
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אלמותנבי
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אסיף
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬אסתר‭ ‬המלכה
1063‭,‬מעלות‭-‬תרשיחא‭ ,"‬אצ‭""‬ל"
1063‭,‬מעלות‭-‬תרשיחא‭ ,‬ארבל
